project,file,function,start_line,end_line,nloc,cyclomatic,params
Sqlite,sqlite/src/random.c,sqlite3PrngSaveState,143,149,7,1,0
Sqlite,sqlite/src/random.c,sqlite3PrngRestoreState,150,156,7,1,0
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeCreate,25,47,23,3,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeParser,52,54,3,1,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeError,59,65,7,1,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeSetSql,70,78,9,3,4
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAddDblquoteStr,84,95,12,3,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeUsesDoubleQuotedString,103,114,12,4,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeSwap,127,152,24,2,2
Sqlite,sqlite/src/vdbeaux.c,growOpArray,164,199,22,7,2
Sqlite,sqlite/src/vdbeaux.c,test_addop_breakpoint,213,219,7,2,2
Sqlite,sqlite/src/vdbeaux.c,growOp3,227,232,6,2,5
Sqlite,sqlite/src/vdbeaux.c,addOp4IntSlow,233,248,16,2,6
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAddOp0,263,265,3,1,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAddOp1,266,268,3,1,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAddOp2,269,271,3,1,4
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAddOp3,272,316,30,8,5
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAddOp4Int,317,365,34,7,6
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeGoto,369,371,3,1,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeLoadString,376,378,3,1,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeMultiLoad,391,409,19,5,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAddOp4,414,426,13,1,7
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAddFunctionCall,438,468,31,3,7
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAddOp4Dup8,474,486,13,2,7
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeExplainParent,493,498,6,2,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3ExplainBreakpoint,505,508,4,1,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeExplain,517,543,23,6,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeExplainPop,548,551,4,1,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAddParseSchemaOp,562,568,7,2,4
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeEndCoroutine,572,583,5,1,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeMakeLabel,610,612,3,1,1
Sqlite,sqlite/src/vdbeaux.c,resizeResolveLabel,619,636,16,6,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeResolveLabel,637,654,16,4,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeRunOnlyOnce,659,661,3,1,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeReusable,666,674,9,3,1
Sqlite,sqlite/src/vdbeaux.c,opIterNext,702,744,38,9,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAssertMayAbort,769,821,39,30,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeIncrWriteCounter,829,837,9,5,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAssertAbortable,845,847,3,2,1
Sqlite,sqlite/src/vdbeaux.c,resolveP2Values,871,972,74,21,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeNoJumpsOutsideSubrtn,995,1059,64,20,4
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeCurrentAddr,1065,1068,4,1,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeVerifyNoMallocRequired,1079,1081,3,1,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeVerifyNoResultRow,1092,1097,6,2,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeVerifyAbortable,1106,1108,3,2,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeTakeOpArray,1122,1133,9,2,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAddOpList,1142,1184,36,10,4
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeScanStatus,1190,1213,24,3,6
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeScanStatusRange,1222,1247,26,8,4
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeScanStatusCounters,1254,1273,20,7,4
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeChangeOpcode,1281,1284,4,1,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeChangeP1,1285,1288,4,1,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeChangeP2,1289,1292,4,2,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeChangeP3,1293,1296,4,1,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeChangeP5,1297,1300,4,3,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeTypeofColumn,1307,1315,7,5,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeJumpHere,1321,1323,3,1,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeJumpHereOrPopInst,1338,1351,12,5,2
Sqlite,sqlite/src/vdbeaux.c,freeEphemeralFunction,1358,1363,6,2,2
Sqlite,sqlite/src/vdbeaux.c,freeP4Mem,1368,1371,4,2,2
Sqlite,sqlite/src/vdbeaux.c,freeP4FuncCtx,1372,1376,5,1,2
Sqlite,sqlite/src/vdbeaux.c,freeP4,1377,1428,50,19,3
Sqlite,sqlite/src/vdbeaux.c,vdbeFreeOpArray,1435,1450,14,6,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeLinkSubProgram,1457,1460,4,1,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeHasSubProgram,1465,1467,3,1,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeChangeToNoop,1472,1482,11,3,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeDeletePriorOpcode,1488,1494,7,3,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeReleaseRegisters,1501,1527,27,12,5
Sqlite,sqlite/src/vdbeaux.c,vdbeChangeP4Full,1547,1565,19,4,4
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeChangeP4,1566,1598,31,10,4
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAppendP4,1609,1623,15,4,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeSetP4KeyInfo,1629,1636,8,2,2
Sqlite,sqlite/src/vdbeaux.c,vdbeVComment,1645,1653,9,5,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeComment,1654,1661,8,2,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeNoopComment,1662,1670,9,2,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeSetLineNumber,1677,1679,3,1,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeGetOp,1695,1706,10,4,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeGetLastOp,1710,1712,3,1,1
Sqlite,sqlite/src/vdbeaux.c,translateP,1719,1725,7,5,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeDisplayComment,1740,1822,82,24,3
Sqlite,sqlite/src/vdbeaux.c,displayP4Expr,1830,1896,65,35,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeDisplayP4,1905,2020,110,29,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeUsesBtree,2031,2038,8,5,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeEnter,2062,2076,15,6,1
Sqlite,sqlite/src/vdbeaux.c,vdbeLeave,2083,2096,14,5,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeLeave,2097,2100,4,2,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbePrintOp,2107,2133,21,5,3
Sqlite,sqlite/src/vdbeaux.c,initMemArray,2151,2165,13,4,4
Sqlite,sqlite/src/vdbeaux.c,releaseMemArray,2175,2220,31,12,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeFrameIsValid,2229,2232,4,2,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeFrameMemDel,2243,2248,6,1,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeNextOpcode,2258,2362,83,25,6
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeFrameDelete,2370,2381,12,3,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeList,2402,2490,68,11,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbePrintSql,2497,2509,13,7,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeIOTraceSql,2516,2539,24,9,1
Sqlite,sqlite/src/vdbeaux.c,allocSpace,2566,2583,18,3,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeRewind,2589,2623,24,8,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeMakeReady,2643,2740,71,10,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeFreeCursor,2746,2748,3,2,2
Sqlite,sqlite/src/vdbeaux.c,freeCursorWithCache,2749,2760,12,2,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeFreeCursorNN,2761,2787,25,5,2
Sqlite,sqlite/src/vdbeaux.c,closeCursorsInFrame,2792,2801,10,3,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeFrameRestore,2808,2824,17,1,1
Sqlite,sqlite/src/vdbeaux.c,closeAllCursors,2834,2854,19,5,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeSetNumCols,2862,2875,13,3,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeSetColName,2887,2907,21,5,4
Sqlite,sqlite/src/vdbeaux.c,vdbeCommit,2915,3171,165,43,2
Sqlite,sqlite/src/vdbeaux.c,checkActiveVdbeCnt,3183,3200,18,5,1
Sqlite,sqlite/src/vdbeaux.c,vdbeCloseStatement,3215,3260,39,11,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeCloseStatement,3261,3266,6,3,2
Sqlite,sqlite/src/vdbeaux.c,vdbeFkError,3280,3286,7,2,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeCheckFkImmediate,3287,3290,4,2,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeCheckFkDeferred,3291,3295,5,2,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeHalt,3311,3513,130,47,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeResetStepResult,3520,3522,3,1,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeTransferError,3532,3548,17,4,1
Sqlite,sqlite/src/vdbeaux.c,vdbeInvokeSqllog,3555,3566,12,6,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeReset,3582,3667,58,22,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeFinalize,3673,3684,12,2,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeDeleteAuxData,3702,3720,19,8,4
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeClearObject,3730,3769,36,12,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeDelete,3774,3790,16,3,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeFinishMoveto,3797,3814,14,5,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeHandleMovedCursor,3823,3832,10,2,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeCursorRestore,3838,3844,7,3,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeSerialType,3900,3958,53,15,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeSerialTypeLen,3984,3992,9,3,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeOneByteSerialTypeLen,3993,3996,4,1,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3FloatSwap,4033,4045,12,1,1
Sqlite,sqlite/src/vdbeaux.c,serialGet,4067,4101,24,6,3
Sqlite,sqlite/src/vdbeaux.c,serialGet7,4102,4118,17,3,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeSerialGet,4119,4210,69,15,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeAllocUnpackedRecord,4218,4231,14,2,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeRecordUnpack,4238,4281,38,6,3
Sqlite,sqlite/src/vdbeaux.c,vdbeRecordCompareDebug,4295,4401,68,27,4
Sqlite,sqlite/src/vdbeaux.c,vdbeAssertFieldCountWithinLimits,4416,4435,19,3,3
Sqlite,sqlite/src/vdbeaux.c,vdbeCompareMemStringWithEncodingChange,4446,4471,26,4,4
Sqlite,sqlite/src/vdbeaux.c,vdbeCompareMemString,4472,4485,12,2,4
Sqlite,sqlite/src/vdbeaux.c,isAllZero,4491,4497,7,3,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3BlobCompare,4504,4530,21,10,2
Sqlite,sqlite/src/vdbeaux.c,doubleLt,4538,4538,1,1,2
Sqlite,sqlite/src/vdbeaux.c,doubleEq,4539,4539,1,1,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3IntFloatCompare,4547,4564,16,7,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3MemCompare,4575,4664,67,25,3
Sqlite,sqlite/src/vdbeaux.c,vdbeRecordDecodeInt,4674,4706,32,11,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeRecordCompareWithSkip,4729,4949,192,52,4
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeRecordCompare,4950,4955,6,1,3
Sqlite,sqlite/src/vdbeaux.c,vdbeRecordCompareInt,4967,5054,73,15,3
Sqlite,sqlite/src/vdbeaux.c,vdbeRecordCompareString,5062,5125,59,13,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeFindCompare,5132,5177,32,7,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeIdxRowid,5187,5253,49,8,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeIdxKeyCompare,5266,5295,27,4,4
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeSetChanges,5301,5305,5,1,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeCountChanges,5311,5313,3,1,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3ExpirePreparedStatements,5333,5338,6,2,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeDb,5343,5345,3,1,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbePrepareFlags,5350,5352,3,1,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeGetBoundValue,5362,5378,17,5,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeSetVarmask,5385,5394,10,3,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3NotPureFunc,5406,5429,22,6,1
Sqlite,sqlite/src/vdbeaux.c,sqlite3CursorRangeHintExprCheck,5438,5443,6,2,2
Sqlite,sqlite/src/vdbeaux.c,sqlite3VtabImportErrmsg,5452,5460,9,2,2
Sqlite,sqlite/src/vdbeaux.c,vdbeFreeUnpacked,5473,5483,11,4,3
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbePreUpdateHook,5493,5572,74,13,8
Sqlite,sqlite/src/vdbeaux.c,sqlite3VdbeFuncName,5579,5583,5,1,1
Sqlite,sqlite/src/hash.c,sqlite3HashInit,23,29,7,1,1
Sqlite,sqlite/src/hash.c,sqlite3HashClear,35,50,15,2,1
Sqlite,sqlite/src/hash.c,strHash,55,73,9,3,1
Sqlite,sqlite/src/hash.c,insertElement,79,104,26,6,3
Sqlite,sqlite/src/hash.c,rehash,113,146,21,6,2
Sqlite,sqlite/src/hash.c,findElementWithHash,153,183,30,6,3
Sqlite,sqlite/src/hash.c,removeElement,188,216,29,6,2
Sqlite,sqlite/src/hash.c,sqlite3HashFind,222,226,5,1,2
Sqlite,sqlite/src/hash.c,sqlite3HashInsert,242,272,30,8,3
Sqlite,sqlite/src/pager.c,sqlite3PagerDirectReadOk,805,823,17,6,2
Sqlite,sqlite/src/pager.c,assert_pager_state,845,974,89,34,1
Sqlite,sqlite/src/pager.c,print_pager_state,990,1029,38,20,1
Sqlite,sqlite/src/pager.c,setGetterMethod,1043,1053,9,4,1
Sqlite,sqlite/src/pager.c,subjRequiresPage,1064,1079,16,5,1
Sqlite,sqlite/src/pager.c,pageInJournal,1085,1087,3,1,2
Sqlite,sqlite/src/pager.c,read32bits,1097,1104,8,2,3
Sqlite,sqlite/src/pager.c,write32bits,1116,1120,5,1,3
Sqlite,sqlite/src/pager.c,pagerUnlockDb,1131,1147,16,7,2
Sqlite,sqlite/src/pager.c,pagerLockDb,1159,1171,12,9,2
Sqlite,sqlite/src/pager.c,jrnlBufferSize,1192,1227,21,8,1
Sqlite,sqlite/src/pager.c,pager_datahash,1238,1245,8,2,2
Sqlite,sqlite/src/pager.c,pager_pagehash,1246,1248,3,1,1
Sqlite,sqlite/src/pager.c,pager_set_pagehash,1249,1251,3,1,1
Sqlite,sqlite/src/pager.c,checkPage,1259,1263,5,2,1
Sqlite,sqlite/src/pager.c,readSuperJournal,1297,1336,31,13,3
Sqlite,sqlite/src/pager.c,journalHdrOffset,1353,1363,11,2,1
Sqlite,sqlite/src/pager.c,zeroJournalHdr,1386,1419,26,10,2
Sqlite,sqlite/src/pager.c,writeJournalHdr,1436,1558,49,12,1
Sqlite,sqlite/src/pager.c,readJournalHdr,1577,1680,55,19,5
Sqlite,sqlite/src/pager.c,writeSuperJournal,1702,1765,40,13,2
Sqlite,sqlite/src/pager.c,pager_reset,1770,1774,5,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerDataVersion,1779,1781,3,1,1
Sqlite,sqlite/src/pager.c,releaseAllSavepoints,1788,1800,13,4,1
Sqlite,sqlite/src/pager.c,addToSavepointBitvecs,1807,1820,13,4,2
Sqlite,sqlite/src/pager.c,pager_unlock,1839,1924,53,17,1
Sqlite,sqlite/src/pager.c,pager_error,1945,1959,15,6,2
Sqlite,sqlite/src/pager.c,pagerFlushOnCommit,1979,1984,6,4,2
Sqlite,sqlite/src/pager.c,pager_end_transaction,2039,2167,83,36,3
Sqlite,sqlite/src/pager.c,pagerUnlockAndRollback,2189,2217,26,8,1
Sqlite,sqlite/src/pager.c,pager_cksum,2238,2246,9,2,2
Sqlite,sqlite/src/pager.c,pager_playback_one_page,2285,2487,104,43,5
Sqlite,sqlite/src/pager.c,pager_delsuper,2532,2630,76,15,2
Sqlite,sqlite/src/pager.c,pager_truncate,2653,2686,31,9,2
Sqlite,sqlite/src/pager.c,sqlite3SectorSize,2692,2701,10,3,1
Sqlite,sqlite/src/pager.c,setSectorSize,2726,2740,11,4,1
Sqlite,sqlite/src/pager.c,pager_playback,2799,3004,109,33,2
Sqlite,sqlite/src/pager.c,readDbPage,3019,3072,35,8,1
Sqlite,sqlite/src/pager.c,pager_write_changecounter,3082,3095,8,2,1
Sqlite,sqlite/src/pager.c,pagerUndoCallback,3110,3140,20,4,2
Sqlite,sqlite/src/pager.c,pagerRollbackWal,3145,3166,13,3,1
Sqlite,sqlite/src/pager.c,pagerWalFrames,3177,3234,44,14,4
Sqlite,sqlite/src/pager.c,pagerBeginReadTransaction,3244,3265,13,5,1
Sqlite,sqlite/src/pager.c,pagerPagecount,3277,3316,21,5,2
Sqlite,sqlite/src/pager.c,pagerOpenWalIfPresent,3337,3365,27,7,1
Sqlite,sqlite/src/pager.c,pagerPlaybackSavepoint,3404,3510,65,25,2
Sqlite,sqlite/src/pager.c,sqlite3PagerSetCachesize,3516,3518,3,1,2
Sqlite,sqlite/src/pager.c,sqlite3PagerSetSpillsize,3524,3526,3,1,2
Sqlite,sqlite/src/pager.c,pagerFixMaplimit,3531,3542,10,4,1
Sqlite,sqlite/src/pager.c,sqlite3PagerSetMmapLimit,3547,3550,4,1,2
Sqlite,sqlite/src/pager.c,sqlite3PagerShrink,3555,3557,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerSetFlags,3610,3656,40,13,2
Sqlite,sqlite/src/pager.c,pagerOpentemp,3682,3698,13,3,3
Sqlite,sqlite/src/pager.c,sqlite3PagerSetBusyHandler,3721,3733,13,1,3
Sqlite,sqlite/src/pager.c,sqlite3PagerSetPagesize,3765,3824,44,17,3
Sqlite,sqlite/src/pager.c,sqlite3PagerTempSpace,3834,3836,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerMaxPageCount,3845,3855,7,2,2
Sqlite,sqlite/src/pager.c,disable_simulated_io_errors,3869,3872,4,1,0
Sqlite,sqlite/src/pager.c,enable_simulated_io_errors,3873,3875,3,1,0
Sqlite,sqlite/src/pager.c,sqlite3PagerReadFileheader,3895,3914,14,4,3
Sqlite,sqlite/src/pager.c,sqlite3PagerPagecount,3923,3927,5,1,2
Sqlite,sqlite/src/pager.c,pager_wait_on_lock,3944,3961,11,7,2
Sqlite,sqlite/src/pager.c,assertTruncateConstraintCb,3985,3996,12,4,1
Sqlite,sqlite/src/pager.c,assertTruncateConstraint,3997,3999,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerTruncateImage,4015,4029,5,2,2
Sqlite,sqlite/src/pager.c,pagerSyncHotJournal,4046,4055,10,3,1
Sqlite,sqlite/src/pager.c,pagerAcquireMapPage,4068,4106,35,3,4
Sqlite,sqlite/src/pager.c,pagerReleaseMapPage,4113,4121,8,1,1
Sqlite,sqlite/src/pager.c,pagerFreeMapHdrs,4126,4133,8,2,1
Sqlite,sqlite/src/pager.c,databaseIsUnmoved,4140,4157,14,7,1
Sqlite,sqlite/src/pager.c,sqlite3PagerClose,4174,4229,41,10,2
Sqlite,sqlite/src/pager.c,sqlite3PagerPagenumber,4235,4237,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerRef,4243,4245,3,1,1
Sqlite,sqlite/src/pager.c,syncJournal,4282,4391,64,21,2
Sqlite,sqlite/src/pager.c,pager_write_pagelist,4425,4506,48,17,2
Sqlite,sqlite/src/pager.c,openSubJournal,4516,4529,14,4,1
Sqlite,sqlite/src/pager.c,subjournalPage,4542,4577,31,9,1
Sqlite,sqlite/src/pager.c,subjournalPageIfRequired,4578,4584,7,2,1
Sqlite,sqlite/src/pager.c,pagerStress,4605,4677,43,14,2
Sqlite,sqlite/src/pager.c,sqlite3PagerFlush,4682,4697,15,5,1
Sqlite,sqlite/src/pager.c,sqlite3PagerOpen,4731,5079,217,45,6
Sqlite,sqlite/src/pager.c,sqlite3_database_file_object,5086,5096,11,5,1
Sqlite,sqlite/src/pager.c,hasHotJournal,5130,5221,55,17,2
Sqlite,sqlite/src/pager.c,sqlite3PagerSharedLock,5250,5457,104,37,1
Sqlite,sqlite/src/pager.c,pagerUnlockIfUnused,5467,5472,6,2,1
Sqlite,sqlite/src/pager.c,getPageNormal,5531,5633,82,19,4
Sqlite,sqlite/src/pager.c,getPageMMap,5637,5702,54,17,4
Sqlite,sqlite/src/pager.c,getPageError,5706,5717,12,1,4
Sqlite,sqlite/src/pager.c,sqlite3PagerGet,5722,5742,17,3,4
Sqlite,sqlite/src/pager.c,sqlite3PagerLookup,5755,5764,10,3,2
Sqlite,sqlite/src/pager.c,sqlite3PagerUnrefNotNull,5780,5791,11,2,1
Sqlite,sqlite/src/pager.c,sqlite3PagerUnref,5792,5794,3,2,1
Sqlite,sqlite/src/pager.c,sqlite3PagerUnrefPageOne,5795,5803,9,1,1
Sqlite,sqlite/src/pager.c,pager_open_journal,5827,5899,53,12,1
Sqlite,sqlite/src/pager.c,sqlite3PagerBegin,5918,5982,36,13,3
Sqlite,sqlite/src/pager.c,pagerAddPageToRollbackJournal,5987,6035,33,7,1
Sqlite,sqlite/src/pager.c,pager_write,6044,6123,46,13,1
Sqlite,sqlite/src/pager.c,pagerWriteLargeSector,6136,6214,59,16,1
Sqlite,sqlite/src/pager.c,sqlite3PagerWrite,6230,6246,17,6,1
Sqlite,sqlite/src/pager.c,sqlite3PagerIswriteable,6254,6256,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerDontWrite,6279,6289,11,4,1
Sqlite,sqlite/src/pager.c,pager_incr_changecounter,6313,6387,39,12,2
Sqlite,sqlite/src/pager.c,sqlite3PagerSync,6396,6406,11,4,2
Sqlite,sqlite/src/pager.c,sqlite3PagerExclusiveLock,6419,6433,15,5,1
Sqlite,sqlite/src/pager.c,sqlite3PagerCommitPhaseOne,6461,6680,131,51,3
Sqlite,sqlite/src/pager.c,sqlite3PagerCommitPhaseTwo,6698,6736,21,9,1
Sqlite,sqlite/src/pager.c,sqlite3PagerRollback,6764,6808,30,15,1
Sqlite,sqlite/src/pager.c,sqlite3PagerIsreadonly,6814,6816,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerRefcount,6822,6824,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerMemUsed,6831,6837,7,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerPageRefcount,6842,6844,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerStats,6850,6864,15,2,1
Sqlite,sqlite/src/pager.c,sqlite3PagerCacheStat,6878,6896,16,8,4
Sqlite,sqlite/src/pager.c,sqlite3PagerIsMemdb,6901,6903,3,2,1
Sqlite,sqlite/src/pager.c,pagerOpenSavepoint,6915,6960,38,8,2
Sqlite,sqlite/src/pager.c,sqlite3PagerOpenSavepoint,6961,6970,9,3,2
Sqlite,sqlite/src/pager.c,sqlite3PagerSavepoint,7003,7069,40,19,3
Sqlite,sqlite/src/pager.c,sqlite3PagerFilename,7084,7091,8,4,2
Sqlite,sqlite/src/pager.c,sqlite3PagerVfs,7096,7098,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerFile,7105,7107,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerJrnlFile,7113,7119,4,3,1
Sqlite,sqlite/src/pager.c,sqlite3PagerJournalname,7124,7126,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerMovepage,7154,7283,67,21,4
Sqlite,sqlite/src/pager.c,sqlite3PagerRekey,7292,7296,5,1,3
Sqlite,sqlite/src/pager.c,sqlite3PagerGetData,7301,7304,4,2,1
Sqlite,sqlite/src/pager.c,sqlite3PagerGetExtra,7310,7312,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerLockingMode,7324,7335,12,8,2
Sqlite,sqlite/src/pager.c,sqlite3PagerSetJournalMode,7357,7442,56,26,2
Sqlite,sqlite/src/pager.c,sqlite3PagerGetJournalMode,7447,7449,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerOkToChangeJournalMode,7456,7461,6,4,1
Sqlite,sqlite/src/pager.c,sqlite3PagerJournalSizeLimit,7469,7475,7,2,2
Sqlite,sqlite/src/pager.c,sqlite3PagerBackupPtr,7483,7485,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerClearCache,7491,7494,4,3,1
Sqlite,sqlite/src/pager.c,sqlite3PagerCheckpoint,7506,7535,21,5,5
Sqlite,sqlite/src/pager.c,sqlite3PagerWalCallback,7537,7539,3,1,1
Sqlite,sqlite/src/pager.c,sqlite3PagerWalSupported,7545,7549,5,4,1
Sqlite,sqlite/src/pager.c,pagerExclusiveLock,7555,7569,11,2,1
